data
"[981.941391941392, 848.1684981684982, 922.7106227106227, 1043.5897435897436]"
"[928.3516483516484, 849.3772893772895, 878.3882783882784, 981.941391941392]"
"[741.3919413919414, 842.9304029304029, 783.6996336996338, 690.2197802197802]"
"[755.0915750915751, 848.1684981684982, 813.5164835164835, 693.4432234432235]"
"[941.6483516483516, 856.2271062271062, 910.2197802197802, 982.7472527472528]"
"[967.032967032967, 855.8241758241759, 910.6227106227107, 1036.3369963369964]"
"[784.9084249084249, 847.3626373626374, 815.1282051282052, 759.5238095238095]"
"[722.0512820512821, 843.7362637362637, 789.7435897435897, 649.92673992674]"
"[890.8791208791209, 853.0036630036631, 883.2234432234433, 900.5494505494506]"
"[981.941391941392, 853.0036630036631, 926.3369963369963, 1057.2893772893774]"
"[827.2161172161173, 838.901098901099, 840.9157509157509, 833.6630036630037]"
"[704.7252747252747, 834.8717948717949, 784.9084249084249, 631.7948717948718]"
"[828.8278388278388, 844.1391941391942, 864.2857142857143, 813.1135531135532]"
"[974.2857142857143, 850.989010989011, 938.4249084249085, 1049.2307692307693]"
"[875.9706959706959, 850.1831501831502, 885.2380952380953, 911.4285714285714]"
"[711.978021978022, 843.7362637362637, 790.5494505494506, 645.4945054945055]"
"[778.0586080586081, 841.7216117216118, 828.021978021978, 734.5421245421246]"
"[955.3479853479854, 849.3772893772895, 931.978021978022, 1020.2197802197802]"
"[924.3223443223443, 848.1684981684982, 908.6080586080586, 996.4468864468864]"
"[747.032967032967, 838.901098901099, 805.8608058608058, 713.5897435897436]"
"[744.6153846153846, 838.4981684981685, 816.3369963369963, 684.1758241758242]"
"[923.5164835164835, 846.5567765567765, 917.8754578754579, 959.7802197802198]"
"[964.6153846153846, 849.7802197802198, 923.919413919414, 1039.96336996337]"
"[792.5641025641025, 842.9304029304029, 823.1868131868132, 778.0586080586081]"
"[718.021978021978, 838.901098901099, 778.8644688644689, 633.8095238095239]"
"[868.7179487179487, 845.3479853479854, 874.3589743589744, 862.6739926739926]"
"[973.0769230769231, 852.1978021978023, 936.8131868131868, 1047.6190476190477]"
"[836.886446886447, 848.974358974359, 848.5714285714286, 848.974358974359]"
"[698.6813186813187, 842.5274725274726, 776.8498168498169, 627.3626373626374]"
"[815.934065934066, 844.1391941391942, 848.974358974359, 787.3260073260074]"
"[979.92673992674, 851.3919413919414, 933.1868131868132, 1047.6190476190477]"
"[897.3260073260074, 851.3919413919414, 869.1208791208792, 942.0512820512821]"
"[723.6630036630037, 845.3479853479854, 770.4029304029305, 660.0]"
"[767.1794871794872, 845.3479853479854, 811.5018315018315, 707.1428571428571]"
"[949.3040293040293, 851.3919413919414, 915.8608058608058, 992.014652014652]"
"[944.8717948717949, 850.5860805860806, 892.893772893773, 994.8351648351648]"
"[762.3443223443223, 842.1245421245421, 785.7142857142858, 716.007326007326]"
"[731.7216117216118, 842.5274725274726, 797.3992673992674, 660.4029304029305]"
"[906.996336996337, 853.0036630036631, 901.7582417582418, 928.7545787545788]"
"[972.6739926739928, 857.032967032967, 911.4285714285714, 1042.7838827838827]"
"[807.0695970695971, 849.3772893772895, 813.919413919414, 792.5641025641025]"
"[701.0989010989011, 844.1391941391942, 781.2820512820513, 620.1098901098901]"
"[845.3479853479854, 850.989010989011, 869.92673992674, 835.6776556776557]"
"[969.047619047619, 859.8534798534798, 928.3516483516484, 1046.8131868131868]"
"[831.2454212454213, 849.7802197802198, 855.0183150183151, 862.2710622710623]"
"[686.5934065934066, 838.4981684981685, 784.5054945054945, 620.1098901098901]"
"[798.6080586080586, 847.3626373626374, 847.7655677655678, 761.1355311355312]"
"[948.901098901099, 860.2564102564103, 926.7399267399268, 1010.952380952381]"
"[861.0622710622711, 863.8827838827839, 884.8351648351648, 907.8021978021978]"
"[668.4615384615385, 855.4212454212454, 802.2344322344322, 615.2747252747253]"
"[684.981684981685, 852.1978021978023, 826.4102564102565, 623.3333333333334]"
"[850.989010989011, 865.4945054945056, 924.7252747252747, 887.2527472527473]"
"[834.8717948717949, 870.7326007326008, 921.5018315018315, 897.3260073260074]"
"[633.4065934065934, 870.7326007326008, 832.8571428571429, 595.1282051282052]"
"[572.5641025641025, 872.7472527472528, 826.007326007326, 485.12820512820514]"
"[730.9157509157509, 877.985347985348, 927.5457875457876, 734.5421245421246]"
"[799.0109890109891, 883.6263736263736, 968.2417582417582, 861.4652014652015]"
"[637.4358974358975, 884.0293040293041, 876.7765567765568, 617.2893772893773]"
"[511.72161172161174, 877.985347985348, 827.6190476190476, 419.04761904761904]"
"[631.3919413919414, 878.7912087912089, 916.6666666666667, 604.7985347985348]"
"[771.2087912087912, 887.6556776556777, 1002.893772893773, 833.2600732600733]"
"[656.3736263736264, 886.4468864468864, 943.2600732600733, 678.5347985347986]"
"[485.9340659340659, 877.1794871794872, 844.5421245421246, 412.1978021978022]"
"[558.8644688644689, 879.5970695970697, 889.2673992673992, 511.72161172161174]"
"[738.1684981684982, 890.4761904761905, 1001.6849816849817, 801.8315018315019]"
"[701.5018315018315, 888.4615384615385, 972.2710622710623, 762.7472527472528]"
"[518.1684981684982, 882.014652014652, 861.8681318681319, 475.05494505494505]"
"[527.8388278388279, 885.2380952380953, 875.1648351648352, 471.02564102564105]"
"[719.6336996336996, 888.8644688644689, 980.3296703296703, 759.5238095238095]"
"[759.92673992674, 883.6263736263736, 983.1501831501831, 835.2747252747253]"
"[593.5164835164835, 871.941391941392, 875.5677655677656, 574.1758241758242]"
"[537.5091575091575, 869.5238095238095, 848.1684981684982, 456.1172161172161]"
"[712.7838827838829, 879.1941391941392, 951.3186813186813, 709.1575091575091]"
"[823.5897435897436, 883.2234432234433, 997.6556776556777, 891.2820512820513]"
"[684.1758241758242, 876.7765567765568, 899.7435897435897, 689.4139194139194]"
"[556.0439560439561, 868.7179487179487, 848.5714285714286, 481.50183150183153]"
"[683.7728937728938, 871.5384615384615, 935.2014652014652, 660.4029304029305]"
"[853.4065934065934, 880.0, 1004.5054945054945, 923.5164835164835]"
"[766.7765567765568, 875.1648351648352, 939.6336996336996, 804.6520146520147]"
"[597.948717948718, 866.3003663003664, 853.0036630036631, 531.0622710622711]"
"[668.0586080586081, 866.3003663003664, 900.5494505494506, 612.0512820512821]"
"[859.4505494505495, 872.3443223443223, 997.6556776556777, 908.6080586080586]"
"[842.1245421245421, 867.9120879120879, 967.032967032967, 899.3406593406594]"
"[661.6117216117216, 855.8241758241759, 854.2124542124542, 612.4542124542124]"
"[644.6886446886447, 861.8681318681319, 853.4065934065934, 566.9230769230769]"
"[830.0366300366301, 873.1501831501831, 953.7362637362637, 849.3772893772895]"
"[893.2967032967033, 871.1355311355312, 965.0183150183151, 959.3772893772895]"
"[724.4688644688645, 864.2857142857143, 873.5531135531136, 706.7399267399268]"
"[638.2417582417582, 858.2417582417582, 834.8717948717949, 565.7142857142858]"
"[797.3992673992674, 858.6446886446887, 925.1282051282052, 805.054945054945]"
"[921.5018315018315, 861.8681318681319, 983.956043956044, 1006.5201465201466]"
"[798.2051282051282, 861.0622710622711, 895.3113553113553, 818.7545787545788]"
"[656.3736263736264, 857.4358974358975, 819.1575091575091, 585.4578754578755]"
"[752.2710622710623, 856.6300366300367, 888.4615384615385, 728.0952380952381]"
"[910.2197802197802, 860.2564102564103, 974.2857142857143, 989.5970695970697]"
"[843.3333333333334, 852.6007326007326, 919.8901098901099, 900.1465201465202]"
"[673.6996336996338, 836.886446886447, 826.8131868131868, 627.7655677655678]"
"[718.8278388278388, 834.8717948717949, 853.4065934065934, 672.893772893773]"
"[909.0109890109891, 853.0036630036631, 954.5421245421246, 962.6007326007326]"
"[904.981684981685, 859.4505494505495, 958.974358974359, 975.8974358974359]"
"[731.7216117216118, 850.1831501831502, 845.3479853479854, 701.5018315018315]"
"[709.9633699633699, 846.959706959707, 828.8278388278388, 639.8534798534798]"
"[882.4175824175825, 852.6007326007326, 933.5897435897436, 906.5934065934066]"
"[947.6923076923077, 855.0183150183151, 958.974358974359, 1028.2783882783883]"
"[784.5054945054945, 842.9304029304029, 848.974358974359, 785.7142857142858]"
"[692.6373626373627, 831.2454212454213, 796.5934065934066, 622.9304029304029]"
"[845.7509157509157, 843.3333333333334, 892.4908424908425, 834.4688644688645]"
"[970.6593406593407, 859.8534798534798, 951.7216117216118, 1040.7692307692307]"
"[853.4065934065934, 856.6300366300367, 867.5091575091575, 877.1794871794872]"
"[701.0989010989011, 847.3626373626374, 792.967032967033, 633.0036630036631]"
"[774.8351648351648, 846.1538461538462, 865.4945054945056, 741.3919413919414]"
"[946.4835164835165, 853.0036630036631, 952.5274725274726, 1017.8021978021978]"
"[903.3699633699634, 850.1831501831502, 901.7582417582418, 965.8241758241759]"
"[724.8717948717949, 836.4835164835165, 803.4432234432235, 684.981684981685]"
"[744.2124542124542, 834.8717948717949, 833.6630036630037, 695.8608058608058]"
"[932.7838827838829, 847.3626373626374, 930.3663003663004, 979.5238095238095]"
"[950.9157509157509, 851.3919413919414, 918.6813186813187, 1022.2344322344322]"
"[761.1355311355312, 842.5274725274726, 810.6959706959707, 741.3919413919414]"
"[704.3223443223443, 833.6630036630037, 796.996336996337, 644.2857142857143]"
"[880.8058608058608, 839.7069597069598, 900.5494505494506, 904.5787545787546]"
"[965.4212454212454, 848.974358974359, 932.3809523809524, 1043.992673992674]"
"[806.2637362637363, 841.7216117216118, 839.3040293040293, 812.7106227106227]"
"[693.8461538461538, 837.2893772893773, 787.7289377289378, 624.1391941391942]"
"[821.978021978022, 839.7069597069598, 874.7619047619048, 816.3369963369963]"
"[963.0036630036631, 843.3333333333334, 957.7655677655678, 1050.8424908424909]"
"[866.3003663003664, 833.6630036630037, 893.2967032967033, 910.2197802197802]"
"[704.7252747252747, 821.1721611721612, 813.1135531135532, 651.5384615384615]"
"[778.0586080586081, 829.2307692307693, 867.9120879120879, 745.0183150183151]"
"[959.7802197802198, 841.7216117216118, 954.945054945055, 1024.6520146520147]"
"[926.3369963369963, 847.7655677655678, 917.8754578754579, 985.970695970696]"
"[743.8095238095239, 846.959706959707, 808.2783882783883, 696.6666666666667]"
"[749.8534798534798, 847.3626373626374, 807.8754578754579, 679.7435897435897]"
"[931.1721611721612, 852.6007326007326, 915.8608058608058, 962.1978021978023]"
"[962.6007326007326, 851.3919413919414, 932.3809523809524, 1035.934065934066]"
"[784.1025641025641, 847.3626373626374, 819.96336996337, 769.1941391941392]"
"[701.9047619047619, 840.1098901098901, 794.981684981685, 640.6593406593407]"
"[867.5091575091575, 841.3186813186813, 901.7582417582418, 885.2380952380953]"
"[980.7326007326008, 851.7948717948718, 944.4688644688645, 1060.915750915751]"
"[837.2893772893773, 850.989010989011, 845.3479853479854, 847.3626373626374]"
"[694.6520146520147, 843.7362637362637, 778.8644688644689, 621.3186813186813]"
"[806.2637362637363, 849.3772893772895, 855.8241758241759, 783.6996336996338]"
"[969.4505494505495, 861.0622710622711, 941.6483516483516, 1042.7838827838827]"
"[882.014652014652, 860.2564102564103, 885.2380952380953, 928.3516483516484]"
"[703.919413919414, 850.1831501831502, 771.2087912087912, 647.5091575091575]"
"[751.4652014652015, 851.3919413919414, 814.3223443223443, 702.3076923076924]"
"[937.6190476190476, 859.4505494505495, 939.2307692307693, 991.2087912087912]"
"[928.3516483516484, 856.2271062271062, 917.0695970695971, 998.4615384615385]"
"[737.3626373626374, 844.945054945055, 814.3223443223443, 713.5897435897436]"
"[709.9633699633699, 839.7069597069598, 823.5897435897436, 662.8205128205128]"
"[896.1172161172161, 842.1245421245421, 928.3516483516484, 949.3040293040293]"
"[964.6153846153846, 855.4212454212454, 940.4395604395605, 1053.2600732600733]"
"[789.3406593406594, 858.2417582417582, 834.4688644688645, 784.1025641025641]"
"[689.0109890109891, 854.2124542124542, 791.7582417582418, 618.4981684981685]"
"[846.959706959707, 864.2857142857143, 878.3882783882784, 840.9157509157509]"
"[979.92673992674, 871.941391941392, 931.1721611721612, 1052.051282051282]"
"[850.989010989011, 863.0769230769231, 850.989010989011, 872.3443223443223]"
"[691.8315018315019, 852.1978021978023, 781.6849816849817, 628.1684981684982]"
"[786.5201465201466, 858.6446886446887, 857.8388278388279, 761.941391941392]"
"[958.5714285714286, 863.0769230769231, 941.6483516483516, 1029.0842490842492]"
"[900.952380952381, 856.2271062271062, 884.4322344322345, 941.6483516483516]"
"[716.4102564102565, 856.2271062271062, 792.967032967033, 651.5384615384615]"
"[739.3772893772893, 860.6593406593407, 823.992673992674, 675.7142857142858]"
"[935.2014652014652, 869.1208791208792, 922.7106227106227, 969.8534798534798]"
"[950.1098901098901, 872.3443223443223, 907.8021978021978, 1004.5054945054945]"
"[763.956043956044, 866.3003663003664, 808.6813186813187, 722.0512820512821]"
"[718.021978021978, 863.8827838827839, 799.0109890109891, 636.6300366300367]"
"[886.8498168498169, 865.8974358974359, 901.3553113553114, 898.1318681318681]"
"[960.989010989011, 863.0769230769231, 925.934065934066, 1031.904761904762]"
"[810.2930402930403, 856.2271062271062, 822.7838827838829, 801.8315018315019]"
"[701.9047619047619, 857.4358974358975, 777.2527472527473, 622.5274725274726]"
"[836.0805860805862, 865.8974358974359, 858.2417582417582, 815.1282051282052]"
"[970.2564102564103, 872.7472527472528, 939.2307692307693, 1031.904761904762]"
"[863.8827838827839, 871.5384615384615, 878.7912087912089, 880.8058608058608]"
"[716.007326007326, 864.6886446886447, 779.6703296703297, 637.8388278388279]"
"[778.4615384615385, 861.0622710622711, 840.5128205128206, 737.3626373626374]"
"[938.021978021978, 863.8827838827839, 952.9304029304029, 1004.5054945054945]"
"[895.3113553113553, 858.6446886446887, 915.8608058608058, 958.5714285714286]"
"[720.0366300366301, 847.3626373626374, 806.6666666666667, 683.3699633699634]"
"[741.3919413919414, 851.3919413919414, 828.4249084249085, 684.981684981685]"
"[923.5164835164835, 865.4945054945056, 936.007326007326, 962.6007326007326]"
"[944.0659340659341, 864.6886446886447, 933.1868131868132, 1012.967032967033]"
"[770.8058608058608, 853.4065934065934, 813.919413919414, 741.3919413919414]"
"[716.8131868131868, 845.3479853479854, 799.8168498168499, 636.2271062271062]"
"[881.2087912087912, 848.5714285714286, 920.2930402930403, 891.2820512820513]"
"[975.0915750915751, 850.989010989011, 956.959706959707, 1053.2600732600733]"
"[830.4395604395604, 840.1098901098901, 853.4065934065934, 838.901098901099]"
"[708.7545787545788, 836.0805860805862, 798.6080586080586, 641.8681318681319]"
"[840.9157509157509, 846.959706959707, 890.0732600732601, 825.6043956043957]"
"[1000.4761904761905, 850.5860805860806, 966.2271062271062, 1076.2271062271063]"
"[913.040293040293, 845.3479853479854, 887.2527472527473, 949.7069597069598]"
"[745.4212454212454, 837.6923076923077, 791.7582417582418, 681.7582417582418]"
"[806.6666666666667, 836.0805860805862, 838.901098901099, 763.1501831501831]"
"[993.6263736263736, 840.1098901098901, 941.6483516483516, 1050.03663003663]"
"[977.9120879120879, 835.2747252747253, 907.8021978021978, 1035.934065934066]"
"[806.6666666666667, 826.8131868131868, 792.967032967033, 766.3736263736264]"
"[807.8754578754579, 818.3516483516484, 807.8754578754579, 751.8681318681319]"
"[1001.6849816849817, 815.1282051282052, 920.6959706959707, 1041.5750915750916]"
"[1054.871794871795, 813.919413919414, 930.7692307692308, 1136.6666666666667]"
"[893.6996336996338, 805.4578754578755, 823.992673992674, 883.2234432234433]"
"[830.8424908424909, 801.4285714285714, 786.1172161172161, 757.5091575091575]"
"[992.4175824175825, 802.2344322344322, 873.956043956044, 1000.4761904761905]"
"[1109.2673992673992, 803.040293040293, 931.978021978022, 1195.897435897436]"
"[992.014652014652, 799.4139194139194, 838.0952380952381, 1018.2051282051283]"
"[863.8827838827839, 793.7728937728938, 750.6593406593407, 806.2637362637363]"
"[971.4652014652015, 795.7875457875458, 820.7692307692308, 959.3772893772895]"
"[1137.4725274725274, 799.8168498168499, 904.981684981685, 1218.0586080586081]"
"[1072.6007326007327, 795.7875457875458, 862.6739926739926, 1126.996336996337]"
"[898.9377289377289, 788.1318681318681, 770.8058608058608, 858.6446886446887]"
"[944.0659340659341, 791.7582417582418, 805.8608058608058, 908.6080586080586]"
"[1135.8608058608058, 802.2344322344322, 911.0256410256411, 1196.7032967032967]"
"[1139.0842490842492, 805.054945054945, 887.6556776556777, 1209.5970695970695]"
"[963.0036630036631, 803.4432234432235, 765.5677655677656, 931.5750915750916]"
"[935.2014652014652, 805.8608058608058, 749.047619047619, 868.7179487179487]"
"[1110.4761904761906, 812.3076923076924, 848.974358974359, 1135.4578754578754]"
"[1180.5860805860807, 813.1135531135532, 870.3296703296703, 1253.5164835164835]"
"[1021.0256410256411, 807.8754578754579, 762.3443223443223, 1013.7728937728938]"
"[917.4725274725275, 807.4725274725275, 717.2161172161173, 841.7216117216118]"
"[1057.6923076923076, 817.1428571428571, 811.5018315018315, 1044.3956043956043]"
"[1185.4212454212454, 827.2161172161173, 870.7326007326008, 1254.3223443223444]"
"[1061.7216117216117, 823.5897435897436, 792.1611721611722, 1080.2564102564104]"
"[901.3553113553114, 816.3369963369963, 705.1282051282052, 829.2307692307693]"
"[983.956043956044, 823.5897435897436, 776.8498168498169, 952.1245421245421]"
"[1151.5750915750916, 834.4688644688645, 888.4615384615385, 1216.849816849817]"
"[1087.5091575091576, 830.8424908424909, 833.2600732600733, 1135.8608058608058]"
"[897.3260073260074, 825.2014652014652, 726.0805860805862, 844.5421245421246]"
"[914.2490842490843, 828.021978021978, 765.1648351648352, 856.2271062271062]"
"[1091.1355311355312, 834.0659340659341, 876.7765567765568, 1136.6666666666667]"
"[1092.3443223443223, 831.2454212454213, 859.4505494505495, 1167.6923076923076]"
"[898.9377289377289, 824.3956043956044, 752.2710622710623, 883.2234432234433]"
"[846.1538461538462, 830.0366300366301, 741.3919413919414, 784.9084249084249]"
"[1012.5641025641025, 842.5274725274726, 840.9157509157509, 1039.5604395604396]"
"[1093.956043956044, 848.1684981684982, 866.7032967032967, 1178.5714285714287]"
"[936.4102564102565, 838.901098901099, 768.3882783882784, 942.4542124542124]"
"[810.6959706959707, 834.0659340659341, 725.6776556776557, 741.7948717948718]"
"[938.4249084249085, 841.7216117216118, 809.0842490842491, 923.5164835164835]"
"[1077.4358974358975, 846.959706959707, 883.2234432234433, 1147.948717948718]"
"[966.6300366300367, 842.9304029304029, 813.1135531135532, 996.8498168498169]"
"[799.0109890109891, 837.2893772893773, 727.2893772893773, 732.9304029304029]"
"[870.3296703296703, 842.1245421245421, 784.9084249084249, 825.2014652014652]"
"[1046.0073260073261, 847.7655677655678, 877.985347985348, 1096.7765567765568]"
"[1000.4761904761905, 844.945054945055, 846.959706959707, 1047.6190476190477]"
"[809.0842490842491, 840.1098901098901, 747.032967032967, 761.1355311355312]"
"[805.8608058608058, 840.1098901098901, 758.3150183150184, 747.032967032967]"
"[990.0, 848.974358974359, 864.2857142857143, 1022.2344322344322]"
"[1026.2637362637363, 854.2124542124542, 871.1355311355312, 1091.1355311355312]"
"[846.959706959707, 848.974358974359, 773.2234432234433, 825.6043956043957]"
"[776.8498168498169, 845.7509157509157, 749.047619047619, 702.7106227106227]"
"[936.007326007326, 852.1978021978023, 843.3333333333334, 946.0805860805862]"
"[1033.5164835164835, 858.6446886446887, 894.1025641025641, 1113.6996336996338]"
"[889.6703296703297, 851.7948717948718, 799.0109890109891, 898.1318681318681]"
"[756.3003663003664, 844.1391941391942, 726.4835164835165, 681.3553113553114]"
"[869.92673992674, 849.7802197802198, 802.6373626373627, 850.989010989011]"
"[1024.2490842490843, 859.047619047619, 891.2820512820513, 1097.5824175824175]"
"[934.7985347985348, 857.8388278388279, 831.2454212454213, 969.8534798534798]"
"[755.8974358974359, 846.959706959707, 727.6923076923077, 693.4432234432235]"
"[806.2637362637363, 847.3626373626374, 772.8205128205128, 757.1062271062272]"
"[989.5970695970697, 857.4358974358975, 890.8791208791209, 1041.978021978022]"
"[971.8681318681319, 853.4065934065934, 863.0769230769231, 1029.0842490842492]"
"[780.8791208791209, 846.1538461538462, 745.4212454212454, 738.974358974359]"
"[756.7032967032967, 850.989010989011, 755.8974358974359, 692.6373626373627]"
"[934.3956043956044, 863.4798534798535, 875.1648351648352, 967.8388278388279]"
"[986.3736263736264, 866.7032967032967, 892.893772893773, 1066.959706959707]"
"[816.3369963369963, 855.8241758241759, 786.5201465201466, 808.2783882783883]"
"[729.3040293040293, 850.5860805860806, 747.032967032967, 653.956043956044]"
"[884.8351648351648, 855.8241758241759, 846.959706959707, 878.7912087912089]"
"[1007.3260073260074, 860.6593406593407, 911.4285714285714, 1080.2564102564104]"
"[875.9706959706959, 857.032967032967, 819.96336996337, 891.6849816849817]"
"[725.6776556776557, 852.6007326007326, 750.2564102564103, 653.956043956044]"
"[829.2307692307693, 858.6446886446887, 829.2307692307693, 798.2051282051282]"
"[1000.0732600732601, 863.8827838827839, 911.4285714285714, 1061.3186813186815]"
"[931.1721611721612, 859.8534798534798, 860.6593406593407, 973.0769230769231]"
"[743.4065934065934, 851.7948717948718, 769.5970695970697, 691.4285714285714]"
"[772.8205128205128, 854.2124542124542, 798.6080586080586, 723.6630036630037]"
"[959.3772893772895, 865.0915750915751, 894.1025641025641, 1012.5641025641025]"
"[958.5714285714286, 865.0915750915751, 880.0, 1031.904761904762]"
"[771.2087912087912, 854.6153846153846, 778.0586080586081, 750.6593406593407]"
"[730.5128205128206, 852.1978021978023, 774.8351648351648, 676.9230769230769]"
"[907.8021978021978, 860.6593406593407, 875.9706959706959, 940.0366300366301]"
"[981.5384615384615, 863.0769230769231, 898.5347985347986, 1059.7069597069597]"
"[815.934065934066, 856.6300366300367, 812.3076923076924, 816.3369963369963]"
"[707.948717948718, 848.1684981684982, 766.7765567765568, 639.047619047619]"
"[846.5567765567765, 850.5860805860806, 844.945054945055, 842.1245421245421]"
"[982.7472527472528, 861.8681318681319, 909.8168498168499, 1059.3040293040294]"
"[867.9120879120879, 862.2710622710623, 846.1538461538462, 894.5054945054945]"
"[710.3663003663004, 850.5860805860806, 767.5824175824176, 647.1062271062272]"
"[796.5934065934066, 850.1831501831502, 821.5750915750916, 762.3443223443223]"
"[975.0915750915751, 858.2417582417582, 913.4432234432235, 1032.3076923076924]"
"[923.5164835164835, 853.4065934065934, 866.7032967032967, 976.3003663003664]"
"[738.5714285714286, 843.7362637362637, 767.5824175824176, 692.2344322344322]"
"[753.4798534798535, 843.7362637362637, 781.6849816849817, 697.4725274725275]"
"[938.4249084249085, 853.8095238095239, 887.2527472527473, 985.970695970696]"
"[958.5714285714286, 853.8095238095239, 900.952380952381, 1039.5604395604396]"
"[778.4615384615385, 846.5567765567765, 793.3699633699634, 767.985347985348]"
"[719.2307692307693, 844.1391941391942, 765.5677655677656, 660.4029304029305]"
"[888.8644688644689, 850.5860805860806, 864.2857142857143, 912.6373626373627]"
"[983.5531135531136, 857.8388278388279, 904.5787545787546, 1066.959706959707]"
"[832.4542124542124, 850.1831501831502, 809.8901098901099, 844.945054945055]"
"[711.978021978022, 843.3333333333334, 749.047619047619, 644.6886446886447]"
"[840.9157509157509, 850.5860805860806, 832.8571428571429, 823.1868131868132]"
"[986.7765567765568, 857.032967032967, 903.3699633699634, 1062.930402930403]"
"[890.0732600732601, 851.7948717948718, 829.2307692307693, 925.1282051282052]"
"[722.0512820512821, 847.7655677655678, 742.1978021978023, 649.1208791208792]"
"[784.1025641025641, 855.4212454212454, 808.2783882783883, 735.3479853479854]"
"[964.6153846153846, 860.6593406593407, 906.996336996337, 1023.4432234432235]"
"[935.6043956043957, 858.6446886446887, 861.0622710622711, 989.1941391941392]"
"[747.8388278388279, 851.3919413919414, 761.5384615384615, 698.2783882783883]"
"[740.1831501831502, 849.3772893772895, 784.1025641025641, 674.1025641025641]"
